Freq.	V(rho_over_pref)*I(R4)*freq/sqrt(2)
3.64000000000000e+002	(6.84024974361408e+001dB,-9.01602080050174e+001°)
3.65000000000000e+002	(6.85283906910525e+001dB,-9.01634367229781e+001°)
3.66000000000000e+002	(6.86578396635994e+001dB,-9.01667394521344e+001°)
3.67000000000000e+002	(6.87909428542073e+001dB,-9.01701202841483e+001°)
3.68000000000000e+002	(6.89278053412711e+001dB,-9.01735836143802e+001°)
3.69000000000000e+002	(6.90685392624326e+001dB,-9.01771341722864e+001°)
3.70000000000000e+002	(6.92132643452638e+001dB,-9.01807770554666e+001°)
3.71000000000000e+002	(6.93621084932901e+001dB,-9.01845177678851e+001°)
3.72000000000000e+002	(6.95152084341908e+001dB,-9.01883622628810e+001°)
3.73000000000000e+002	(6.96727104380100e+001dB,-9.01923169916862e+001°)
3.74000000000000e+002	(6.98347711144148e+001dB,-9.01963889582964e+001°)
3.75000000000000e+002	(7.00015582994439e+001dB,-9.02005857816913e+001°)
3.76000000000000e+002	(7.01732520438331e+001dB,-9.02049157665860e+001°)
3.77000000000000e+002	(7.03500457169808e+001dB,-9.02093879841078e+001°)
3.78000000000000e+002	(7.05321472429662e+001dB,-9.02140123640740e+001°)
3.79000000000000e+002	(7.07197804877877e+001dB,-9.02187998008600e+001°)
3.80000000000000e+002	(7.09131868203778e+001dB,-9.02237622752652e+001°)
3.81000000000000e+002	(7.11126268739657e+001dB,-9.02289129952632e+001°)
3.82000000000000e+002	(7.13183825392193e+001dB,-9.02342665591548e+001°)
3.83000000000000e+002	(7.15307592265472e+001dB,-9.02398391453950e+001°)
3.84000000000000e+002	(7.17500884421950e+001dB,-9.02456487343273e+001°)
3.85000000000000e+002	(7.19767307315714e+001dB,-9.02517153682735e+001°)
3.86000000000000e+002	(7.22110790543338e+001dB,-9.02580614579443e+001°)
3.87000000000000e+002	(7.24535626692487e+001dB,-9.02647121450995e+001°)
3.88000000000000e+002	(7.27046516239005e+001dB,-9.02716957338865e+001°)
3.89000000000000e+002	(7.29648619657003e+001dB,-9.02790442065298e+001°)
3.90000000000000e+002	(7.32347618175894e+001dB,-9.02867938432665e+001°)
3.91000000000000e+002	(7.35149784963542e+001dB,-9.02949859719775e+001°)
3.92000000000000e+002	(7.38062068956600e+001dB,-9.03036678803143e+001°)
3.93000000000000e+002	(7.41092194131427e+001dB,-9.03128939329611e+001°)
3.94000000000000e+002	(7.44248777757012e+001dB,-9.03227269499565e+001°)
3.95000000000000e+002	(7.47541472156391e+001dB,-9.03332399201284e+001°)
3.96000000000000e+002	(7.50981135815333e+001dB,-9.03445181487137e+001°)
3.97000000000000e+002	(7.54580041441566e+001dB,-9.03566619731879e+001°)
3.98000000000000e+002	(7.58352130980963e+001dB,-9.03697902307921e+001°)
3.99000000000000e+002	(7.62313330908269e+001dB,-9.03840447322285e+001°)
4.00000000000000e+002	(7.66481945736044e+001dB,-9.03995960994569e+001°)
4.01000000000000e+002	(7.70879154245034e+001dB,-9.04166514788375e+001°)
4.02000000000000e+002	(7.75529642388822e+001dB,-9.04354648722117e+001°)
4.03000000000000e+002	(7.80462420687457e+001dB,-9.04563511847444e+001°)
4.04000000000000e+002	(7.85711894652877e+001dB,-9.04797056490229e+001°)
4.05000000000000e+002	(7.91319288471520e+001dB,-9.05060311894147e+001°)
4.06000000000000e+002	(7.97334571776293e+001dB,-9.05359777902993e+001°)
4.07000000000000e+002	(8.03819119155895e+001dB,-9.05704004959634e+001°)
4.08000000000000e+002	(8.10849464486296e+001dB,-9.06104472101953e+001°)
4.09000000000000e+002	(8.18522739783089e+001dB,-9.06576958304184e+001°)
4.10000000000000e+002	(8.26964795670172e+001dB,-9.07143763980438e+001°)
4.11000000000000e+002	(8.36342765145124e+001dB,-9.07837468376851e+001°)
4.12000000000000e+002	(8.46885350198559e+001dB,-9.08707622968881e+001°)
4.13000000000000e+002	(8.58917335528933e+001dB,-9.09833457943030e+001°)
4.14000000000000e+002	(8.72922282069288e+001dB,-9.11350013023320e+001°)
4.15000000000000e+002	(8.89666487441133e+001dB,-9.13507772416114e+001°)
4.16000000000000e+002	(9.10473881135166e+001dB,-9.16829526451467e+001°)
4.17000000000000e+002	(9.37945437193700e+001dB,-9.22618278843662e+001°)
4.18000000000000e+002	(9.78416983794904e+001dB,-9.35276273016140e+001°)
4.19000000000000e+002	(1.05641437009645e+002dB,-9.84875795960319e+001°)
4.20000000000000e+002	(1.11739146973876e+002dB,1.06898847100277e+002°)
4.21000000000000e+002	(9.98647475552273e+001dB,9.41408588924586e+001°)
4.22000000000000e+002	(9.49873271132124e+001dB,9.22973962799208e+001°)
4.23000000000000e+002	(9.18769003762488e+001dB,9.15605371381784e+001°)
4.24000000000000e+002	(8.95885124599622e+001dB,9.11634492725859e+001°)
4.25000000000000e+002	(8.77771565442748e+001dB,9.09147940994230e+001°)
4.26000000000000e+002	(8.62777821724910e+001dB,9.07441812775975e+001°)
4.27000000000000e+002	(8.49985171154703e+001dB,9.06196484432397e+001°)
4.28000000000000e+002	(8.38829331482909e+001dB,9.05245879315788e+001°)
4.29000000000000e+002	(8.28938759672374e+001dB,9.04495152312384e+001°)
4.30000000000000e+002	(8.20055784817149e+001dB,9.03886199494474e+001°)
4.31000000000000e+002	(8.11994359528524e+001dB,9.03381438239790e+001°)
4.32000000000000e+002	(8.04615751262096e+001dB,9.02955482644818e+001°)
4.33000000000000e+002	(7.97813744108008e+001dB,9.02590567072976e+001°)
4.34000000000000e+002	(7.91505208481689e+001dB,9.02273886441166e+001°)
4.35000000000000e+002	(7.85623859462443e+001dB,9.01995977791118e+001°)
4.36000000000000e+002	(7.80115991575966e+001dB,9.01749696673818e+001°)
4.37000000000000e+002	(7.74937483550425e+001dB,9.01529548026903e+001°)
4.38000000000000e+002	(7.70051644686755e+001dB,9.01331236135073e+001°)
4.39000000000000e+002	(7.65427634110627e+001dB,9.01151354317567e+001°)
4.40000000000000e+002	(7.61039279241238e+001dB,9.00987166220805e+001°)
4.41000000000000e+002	(7.56864178288407e+001dB,9.00836448646714e+001°)
4.42000000000000e+002	(7.52883008590419e+001dB,9.00697376622281e+001°)
4.43000000000000e+002	(7.49078986618721e+001dB,9.00568438033465e+001°)
4.44000000000000e+002	(7.45437441411473e+001dB,9.00448369315672e+001°)
4.45000000000000e+002	(7.41945473994186e+001dB,9.00336106380629e+001°)
4.46000000000000e+002	(7.38591682790658e+001dB,9.00230746728139e+001°)
4.47000000000000e+002	(7.35365940251628e+001dB,9.00131519877402e+001°)
4.48000000000000e+002	(7.32259209648225e+001dB,9.00037764061864e+001°)
4.49000000000000e+002	(7.29263393663303e+001dB,8.99948907692442e+001°)
4.50000000000000e+002	(7.26371208379749e+001dB,8.99864454488406e+001°)
4.51000000000000e+002	(7.23576077718934e+001dB,8.99783971456344e+001°)
4.52000000000000e+002	(7.20872044471464e+001dB,8.99707079100417e+001°)
4.53000000000000e+002	(7.18253694885867e+001dB,8.99633443395231e+001°)
4.54000000000000e+002	(7.15716094408881e+001dB,8.99562769161868e+001°)
4.55000000000000e+002	(7.13254732655063e+001dB,8.99494794568995e+001°)
4.56000000000000e+002	(7.10865476059287e+001dB,8.99429286542279e+001°)
4.57000000000000e+002	(7.08544526959894e+001dB,8.99366036911717e+001°)
4.58000000000000e+002	(7.06288388091816e+001dB,8.99304859162144e+001°)
4.59000000000000e+002	(7.04093831653537e+001dB,8.99245585679516e+001°)
4.60000000000000e+002	(7.01957872258298e+001dB,8.99188065406917e+001°)
4.61000000000000e+002	(6.99877743198732e+001dB,8.99132161840895e+001°)
4.62000000000000e+002	(6.97850875549277e+001dB,8.99077751311817e+001°)
4.63000000000000e+002	(6.95874879708679e+001dB,8.99024721502385e+001°)
4.64000000000000e+002	(6.93947529048617e+001dB,8.98972970166672e+001°)
4.65000000000000e+002	(6.92066745386116e+001dB,8.98922404018728e+001°)
4.66000000000000e+002	(6.90230586041259e+001dB,8.98872937765126e+001°)
4.67000000000000e+002	(6.88437232276754e+001dB,8.98824493260145e+001°)
4.68000000000000e+002	(6.86684978946097e+001dB,8.98776998765859e+001°)
4.69000000000000e+002	(6.84972225201747e+001dB,8.98730388302200e+001°)
4.70000000000000e+002	(6.83297466135588e+001dB,8.98684601074521e+001°)
4.71000000000000e+002	(6.81659285241722e+001dB,8.98639580968059e+001°)
4.72000000000000e+002	(6.80056347606208e+001dB,8.98595276100356e+001°)
4.73000000000000e+002	(6.78487393741379e+001dB,8.98551638424045e+001°)
4.74000000000000e+002	(6.76951233992654e+001dB,8.98508623373490e+001°)
4.75000000000000e+002	(6.75446743455391e+001dB,8.98466189549745e+001°)
4.76000000000000e+002	(6.73972857346778e+001dB,8.98424298439057e+001°)
4.77000000000000e+002	(6.72528566784838e+001dB,8.98382914160833e+001°)
4.78000000000000e+002	(6.71112914932300e+001dB,8.98342003241528e+001°)
4.79000000000000e+002	(6.69724993468013e+001dB,8.98301534411378e+001°)
4.80000000000000e+002	(6.68363939353157e+001dB,8.98261478421366e+001°)
4.81000000000000e+002	(6.67028931863163e+001dB,8.98221807878066e+001°)
4.82000000000000e+002	(6.65719189859515e+001dB,8.98182497094397e+001°)
4.83000000000000e+002	(6.64433969278520e+001dB,8.98143521954500e+001°)
4.84000000000000e+002	(6.63172560816729e+001dB,8.98104859791210e+001°)
4.85000000000000e+002	(6.61934287794691e+001dB,8.98066489274785e+001°)
4.86000000000000e+002	(6.60718504182936e+001dB,8.98028390311685e+001°)
4.87000000000000e+002	(6.59524592775452e+001dB,8.97990543952365e+001°)
4.88000000000000e+002	(6.58351963497773e+001dB,8.97952932307157e+001°)
4.89000000000000e+002	(6.57200051837822e+001dB,8.97915538469442e+001°)
4.90000000000000e+002	(6.56068317389043e+001dB,8.97878346445332e+001°)
4.91000000000000e+002	(6.54956242496261e+001dB,8.97841341089308e+001°)
4.92000000000000e+002	(6.53863330995744e+001dB,8.97804508045147e+001°)
4.93000000000000e+002	(6.52789107041632e+001dB,8.97767833691705e+001°)
4.94000000000000e+002	(6.51733114011779e+001dB,8.97731305093050e+001°)
4.95000000000000e+002	(6.50694913486664e+001dB,8.97694909952579e+001°)
4.96000000000000e+002	(6.49674084295483e+001dB,8.97658636570713e+001°)
4.97000000000000e+002	(6.48670221624298e+001dB,8.97622473805891e+001°)
4.98000000000000e+002	(6.47682936181380e+001dB,8.97586411038521e+001°)
4.99000000000000e+002	(6.46711853415442e+001dB,8.97550438137674e+001°)
5.00000000000000e+002	(6.45756612782774e+001dB,8.97514545430233e+001°)
5.01000000000000e+002	(6.44816867059621e+001dB,8.97478723672337e+001°)
5.02000000000000e+002	(6.43892281696561e+001dB,8.97442964022885e+001°)
5.03000000000000e+002	(6.42982534211758e+001dB,8.97407258018932e+001°)
5.04000000000000e+002	(6.42087313620351e+001dB,8.97371597552852e+001°)
5.05000000000000e+002	(6.41206319897476e+001dB,8.97335974851085e+001°)
5.06000000000000e+002	(6.40339263472459e+001dB,8.97300382454343e+001°)
5.07000000000000e+002	(6.39485864752103e+001dB,8.97264813199197e+001°)
5.08000000000000e+002	(6.38645853671103e+001dB,8.97229260200881e+001°)
5.09000000000000e+002	(6.37818969267678e+001dB,8.97193716837263e+001°)
5.10000000000000e+002	(6.37004959282810e+001dB,8.97158176733856e+001°)
5.11000000000000e+002	(6.36203579781504e+001dB,8.97122633749823e+001°)
5.12000000000000e+002	(6.35414594794613e+001dB,8.97087081964869e+001°)
5.13000000000000e+002	(6.34637775979962e+001dB,8.97051515666982e+001°)
5.14000000000000e+002	(6.33872902301447e+001dB,8.97015929340934e+001°)
5.15000000000000e+002	(6.33119759725067e+001dB,8.96980317657513e+001°)
5.16000000000000e+002	(6.32378140930749e+001dB,8.96944675463400e+001°)
5.17000000000000e+002	(6.31647845039075e+001dB,8.96908997771672e+001°)
5.18000000000000e+002	(6.30928677351888e+001dB,8.96873279752885e+001°)
5.19000000000000e+002	(6.30220449106051e+001dB,8.96837516726670e+001°)
5.20000000000000e+002	(6.29522977239493e+001dB,8.96801704153837e+001°)
5.21000000000000e+002	(6.28836084168839e+001dB,8.96765837628938e+001°)
5.22000000000000e+002	(6.28159597577928e+001dB,8.96729912873249e+001°)
5.23000000000000e+002	(6.27493350216636e+001dB,8.96693925728159e+001°)
5.24000000000000e+002	(6.26837179709308e+001dB,8.96657872148935e+001°)
5.25000000000000e+002	(6.26190928372385e+001dB,8.96621748198821e+001°)
5.26000000000000e+002	(6.25554443040559e+001dB,8.96585550043476e+001°)
5.27000000000000e+002	(6.24927574901109e+001dB,8.96549273945709e+001°)
5.28000000000000e+002	(6.24310179335897e+001dB,8.96512916260484e+001°)
5.29000000000000e+002	(6.23702115770584e+001dB,8.96476473430226e+001°)
5.30000000000000e+002	(6.23103247530736e+001dB,8.96439941980331e+001°)
5.31000000000000e+002	(6.22513441704395e+001dB,8.96403318514938e+001°)
5.32000000000000e+002	(6.21932569010805e+001dB,8.96366599712912e+001°)
5.33000000000000e+002	(6.21360503674916e+001dB,8.96329782324025e+001°)
5.34000000000000e+002	(6.20797123307451e+001dB,8.96292863165336e+001°)
5.35000000000000e+002	(6.20242308790140e+001dB,8.96255839117739e+001°)
5.36000000000000e+002	(6.19695944165926e+001dB,8.96218707122706e+001°)
5.37000000000000e+002	(6.19157916533888e+001dB,8.96181464179150e+001°)
5.38000000000000e+002	(6.18628115948602e+001dB,8.96144107340467e+001°)
5.39000000000000e+002	(6.18106435323716e+001dB,8.96106633711710e+001°)
5.40000000000000e+002	(6.17592770339615e+001dB,8.96069040446889e+001°)
5.41000000000000e+002	(6.17087019354834e+001dB,8.96031324746401e+001°)
5.42000000000000e+002	(6.16589083321174e+001dB,8.95993483854571e+001°)
5.43000000000000e+002	(6.16098865702241e+001dB,8.95955515057312e+001°)
5.44000000000000e+002	(6.15616272395294e+001dB,8.95917415679878e+001°)
5.45000000000000e+002	(6.15141211656212e+001dB,8.95879183084721e+001°)
5.46000000000000e+002	(6.14673594027491e+001dB,8.95840814669435e+001°)
5.47000000000000e+002	(6.14213332269035e+001dB,8.95802307864799e+001°)
5.48000000000000e+002	(6.13760341291706e+001dB,8.95763660132875e+001°)
5.49000000000000e+002	(6.13314538093438e+001dB,8.95724868965225e+001°)
5.50000000000000e+002	(6.12875841697836e+001dB,8.95685931881152e+001°)
5.51000000000000e+002	(6.12444173095123e+001dB,8.95646846426044e+001°)
5.52000000000000e+002	(6.12019455185342e+001dB,8.95607610169780e+001°)
5.53000000000000e+002	(6.11601612723728e+001dB,8.95568220705174e+001°)
5.54000000000000e+002	(6.11190572268087e+001dB,8.95528675646509e+001°)
5.55000000000000e+002	(6.10786262128191e+001dB,8.95488972628094e+001°)
5.56000000000000e+002	(6.10388612317042e+001dB,8.95449109302899e+001°)
5.57000000000000e+002	(6.09997554503894e+001dB,8.95409083341222e+001°)
5.58000000000000e+002	(6.09613021969056e+001dB,8.95368892429402e+001°)
5.59000000000000e+002	(6.09234949560280e+001dB,8.95328534268597e+001°)
5.60000000000000e+002	(6.08863273650781e+001dB,8.95288006573567e+001°)
5.61000000000000e+002	(6.08497932098720e+001dB,8.95247307071528e+001°)
5.62000000000000e+002	(6.08138864208181e+001dB,8.95206433501023e+001°)
5.63000000000000e+002	(6.07786010691487e+001dB,8.95165383610840e+001°)
5.64000000000000e+002	(6.07439313632886e+001dB,8.95124155158952e+001°)
5.65000000000000e+002	(6.07098716453489e+001dB,8.95082745911492e+001°)
5.66000000000000e+002	(6.06764163877443e+001dB,8.95041153641768e+001°)
5.67000000000000e+002	(6.06435601899289e+001dB,8.94999376129273e+001°)
5.68000000000000e+002	(6.06112977752417e+001dB,8.94957411158766e+001°)
5.69000000000000e+002	(6.05796239878642e+001dB,8.94915256519342e+001°)
5.70000000000000e+002	(6.05485337898784e+001dB,8.94872910003534e+001°)
5.71000000000000e+002	(6.05180222584300e+001dB,8.94830369406447e+001°)
5.72000000000000e+002	(6.04880845829822e+001dB,8.94787632524896e+001°)
5.73000000000000e+002	(6.04587160626658e+001dB,8.94744697156574e+001°)
5.74000000000000e+002	(6.04299121037164e+001dB,8.94701561099242e+001°)
5.75000000000000e+002	(6.04016682169973e+001dB,8.94658222149915e+001°)
5.76000000000000e+002	(6.03739800156089e+001dB,8.94614678104088e+001°)
5.77000000000000e+002	(6.03468432125692e+001dB,8.94570926754956e+001°)
5.78000000000000e+002	(6.03202536185797e+001dB,8.94526965892666e+001°)
5.79000000000000e+002	(6.02942071398591e+001dB,8.94482793303564e+001°)
5.80000000000000e+002	(6.02686997760496e+001dB,8.94438406769469e+001°)
5.81000000000000e+002	(6.02437276181931e+001dB,8.94393804066945e+001°)
5.82000000000000e+002	(6.02192868467709e+001dB,8.94348982966590e+001°)
5.83000000000000e+002	(6.01953737298092e+001dB,8.94303941232336e+001°)
5.84000000000000e+002	(6.01719846210453e+001dB,8.94258676620751e+001°)
5.85000000000000e+002	(6.01491159581518e+001dB,8.94213186880348e+001°)
5.86000000000000e+002	(6.01267642610211e+001dB,8.94167469750914e+001°)
5.87000000000000e+002	(6.01049261301022e+001dB,8.94121522962829e+001°)
5.88000000000000e+002	(6.00835982447913e+001dB,8.94075344236393e+001°)
5.89000000000000e+002	(6.00627773618776e+001dB,8.94028931281170e+001°)
5.90000000000000e+002	(6.00424603140332e+001dB,8.93982281795322e+001°)
5.91000000000000e+002	(6.00226440083560e+001dB,8.93935393464959e+001°)
5.92000000000000e+002	(6.00033254249573e+001dB,8.93888263963475e+001°)
5.93000000000000e+002	(5.99845016155948e+001dB,8.93840890950904e+001°)
5.94000000000000e+002	(5.99661697023502e+001dB,8.93793272073268e+001°)
5.95000000000000e+002	(5.99483268763471e+001dB,8.93745404961929e+001°)
5.96000000000000e+002	(5.99309703965117e+001dB,8.93697287232941e+001°)
5.97000000000000e+002	(5.99140975883734e+001dB,8.93648916486398e+001°)
5.98000000000000e+002	(5.98977058429029e+001dB,8.93600290305792e+001°)
5.99000000000000e+002	(5.98817926153884e+001dB,8.93551406257357e+001°)
6.00000000000000e+002	(5.98663554243471e+001dB,8.93502261889421e+001°)
6.01000000000000e+002	(5.98513918504721e+001dB,8.93452854731755e+001°)
6.02000000000000e+002	(5.98368995356162e+001dB,8.93403182294910e+001°)
6.03000000000000e+002	(5.98228761818030e+001dB,8.93353242069567e+001°)
6.04000000000000e+002	(5.98093195502763e+001dB,8.93303031525867e+001°)
6.05000000000000e+002	(5.97962274605768e+001dB,8.93252548112744e+001°)
6.06000000000000e+002	(5.97835977896508e+001dB,8.93201789257265e+001°)
6.07000000000000e+002	(5.97714284709890e+001dB,8.93150752363940e+001°)
6.08000000000000e+002	(5.97597174937906e+001dB,8.93099434814046e+001°)
6.09000000000000e+002	(5.97484629021620e+001dB,8.93047833964943e+001°)
6.10000000000000e+002	(5.97376627943351e+001dB,8.92995947149370e+001°)
6.11000000000000e+002	(5.97273153219185e+001dB,8.92943771674752e+001°)
6.12000000000000e+002	(5.97174186891689e+001dB,8.92891304822492e+001°)
6.13000000000000e+002	(5.97079711522938e+001dB,8.92838543847247e+001°)
6.14000000000000e+002	(5.96989710187751e+001dB,8.92785485976202e+001°)
6.15000000000000e+002	(5.96904166467140e+001dB,8.92732128408350e+001°)
6.16000000000000e+002	(5.96823064442092e+001dB,8.92678468313726e+001°)
6.17000000000000e+002	(5.96746388687435e+001dB,8.92624502832675e+001°)
6.18000000000000e+002	(5.96674124266066e+001dB,8.92570229075074e+001°)
6.19000000000000e+002	(5.96606256723313e+001dB,8.92515644119558e+001°)
6.20000000000000e+002	(5.96542772081542e+001dB,8.92460745012740e+001°)
6.21000000000000e+002	(5.96483656834967e+001dB,8.92405528768403e+001°)
6.22000000000000e+002	(5.96428897944654e+001dB,8.92349992366698e+001°)
